prev_key,curr_key,time_delay
r,space,0.1297473907470703
j,o,0.14878606796264648
o,h,0.15193533897399902
h,n,0.18569350242614746
n,space,0.10999917984008789
s,t,0.1544489860534668
t,u,0.16535592079162598
u,a,0.15841007232666016
a,r,0.11240100860595703
r,t,0.2637193202972412
t,space,0.24793672561645508
m,i,0.10760116577148438
i,l,0.07493257522583008
l,l,0.19869780540466309
l,space,0.18766498565673828
w,h,0.07598876953125
h,o,0.09133100509643555
o,space,0.06093144416809082
u,s,0.09836077690124512
s,e,0.06259036064147949
e,d,0.2027585506439209
d,space,0.10126185417175293
h,i,0.04926443099975586
i,s,0.10423779487609863
s,space,0.1197044849395752
t,h,0.08484458923339844
h,e,0.06931018829345703
e,o,0.12462282180786133
o,r,0.11089062690734863
r,y,0.12087488174438477
y,space,0.062140464782714844
o,f,0.13371658325195312
f,space,0.06480813026428223
u,t,0.14297938346862793
t,i,0.12942028045654297
i,l,0.08896422386169434
l,i,0.17331528663635254
,b,0.3868122100830078
b,u,0.1544332504272461
u,t,0.11585807800292969
t,space,0.06535959243774414
a,s,0.15155935287475586
s,i,0.16814804077148438
i,d,0.12623143196105957
d,e,0.16568303108215332
e,space,0.09316301345825195
f,r,0.16759443283081055
r,o,0.06804728507995605
o,m,0.1618328094482422
m,space,0.07706212997436523
t,e,0.13179898262023926
e,h,0.02033209800720215
h,space,0.21617770195007324
p,r,0.11086106300354004
r,a,0.19850850105285645
c,t,0.224562406539917
t,i,0.07456302642822266
i,c,0.09442019462585449
c,a,0.16932344436645508
a,l,0.07701420783996582
l,space,0.09916543960571289
s,i,0.10986900329589844
i,g,0.09813237190246582
g,n,0.10612988471984863
n,i,0.06607222557067871
i,f,0.04834246635437012
f,i,0.19119024276733398
i,c,0.04736185073852539
c,a,0.1750016212463379
a,n,0.019719839096069336
n,c,0.10583066940307617
c,e,0.2035539150238037
e,space,0.08994841575622559
o,f,0.09998726844787598
f,space,0.1185004711151123
e,t,0.16357660293579102
t,h,0.1630229949951172
h,i,0.14849567413330078
i,c,0.09135007858276367
c,a,0.2774341106414795
a,l,0.08039307594299316
l,space,0.10590147972106934
t,h,0.07846188545227051
h,e,0.06236410140991211
e,o,0.11401820182800293
o,r,0.07368254661560059
r,i,0.15115737915039062
i,e,0.04427027702331543
e,s,0.14158940315246582
s,space,0.1237802505493164
t,h,0.09822273254394531
h,e,0.061553001403808594
e,y,0.13182306289672852
y,space,0.09237480163574219
a,r,0.06371855735778809
r,e,0.08024120330810547
e,space,0.09800338745117188
a,l,0.10209846496582031
l,s,0.13525128364562988
s,o,0.08332586288452148
o,space,0.1012885570526123
i,n,0.08850693702697754
n,t,0.08386993408203125
t,r,0.16451334953308105
r,i,0.11834907531738281
i,n,0.14565205574035645
n,i,0.09826922416687012
i,s,0.1434473991394043
s,c,0.14783835411071777
c,a,0.17163443565368652
a,l,0.09868741035461426
l,l,0.12702536582946777
l,y,0.18134808540344238
y,space,0.05988764762878418
i,n,0.09720373153686523
n,t,0.08544206619262695
t,e,0.13059234619140625
e,r,0.08742260932922363
r,e,0.14537525177001953
e,s,0.13162660598754883
s,t,0.11907649040222168
t,i,0.07104635238647461
i,n,0.08089041709899902
n,g,0.09624552726745605
g,space,0.1509690284729004
i,t,0.09076452255249023
t,space,0.10138058662414551
i,s,0.11249947547912598
s,space,0.11870837211608887
o,n,0.06359052658081055
n,e,0.07953310012817383
e,space,0.11701703071594238
t,h,0.08028149604797363
h,i,0.05304718017578125
i,n,0.11708831787109375
n,g,0.08078598976135254
g,space,0.12128114700317383
t,o,0.06386232376098633
o,space,0.08946990966796875
k,n,0.09058046340942383
n,o,0.0947420597076416
o,w,0.0860605239868164
w,space,0.11959242820739746
t,h,0.09495401382446289
h,a,0.10752487182617188
a,t,0.04813218116760254
t,space,0.07800626754760742
l,e,0.10197877883911133
e,',0.11284470558166504
',s,0.21286439895629883
s,space,0.1913914680480957
s,a,0.17296338081359863
a,y,0.0721428394317627
y,space,0.2669401168823242
k,i,0.18350434303283691
i,l,0.08909416198730469
l,l,0.18441510200500488
l,i,0.1320176124572754
i,n,0.08890819549560547
n,g,0.07222485542297363
g,space,0.08831405639648438
i,s,0.07343459129333496
s,space,0.11052656173706055
w,r,0.09697818756103516
r,o,0.06443428993225098
o,n,0.052812814712524414
n,g,0.11816787719726562
g,space,0.2205967903137207
i,t,0.10582995414733887
t,space,0.1362621784210205
i,s,0.11466097831726074
s,space,0.07500767707824707
a,n,0.11556410789489746
n,o,0.09146547317504883
o,t,0.07299685478210449
t,h,0.09999847412109375
h,e,0.06300783157348633
e,r,0.07308292388916016
r,space,0.06602859497070312
t,o,0.05849790573120117
o,space,0.0964345932006836
h,e,0.04399561882019043
e,a,0.14599895477294922
a,r,0.03600358963012695
r,space,0.13503146171569824
w,h,0.12420415878295898
h,a,0.07916736602783203
a,t,0.07481670379638672
t,space,0.09556293487548828
o,t,0.11340141296386719
t,h,0.095428466796875
h,e,0.04798007011413574
e,r,0.0824887752532959
r,space,0.07090163230895996
p,o,0.18128275871276855
o,p,0.0824580192565918
p,e,0.11945986747741699
e,l,0.07316064834594727
l,p,0.16397619247436523
p,space,0.31380486488342285
h,a,0.05891585350036621
a,v,0.10642862319946289
v,e,0.17339587211608887
e,space,0.11970138549804688
t,o,0.1366865634918213
o,space,0.10086178779602051
s,a,0.1648261547088623
a,y,0.1000666618347168
y,space,0.08260345458984375
a,b,0.09739160537719727
b,o,0.0993194580078125
o,u,0.08317422866821289
u,t,0.0977931022644043
t,space,0.1003265380859375
w,h,0.09971022605895996
h,a,0.08907604217529297
a,t,0.05225348472595215
t,space,0.10583853721618652
p,r,0.07333946228027344
r,e,0.09649443626403809
e,c,0.20414209365844727
c,i,0.08446502685546875
i,s,0.10650515556335449
s,e,0.10528779029846191
e,l,0.1478428840637207
l,y,0.16002678871154785
y,space,0.09015965461730957
m,a,0.14048337936401367
a,k,0.16683363914489746
k,e,0.06456446647644043
e,s,0.23590922355651855
s,space,0.23844194412231445
b,e,0.17126202583312988
e,c,0.20338058471679688
c,a,0.13282060623168945
a,u,0.17292141914367676
u,s,0.06275224685668945
s,e,0.059270381927490234
e,space,0.12477326393127441
t,h,0.07674431800842285
h,e,0.09058547019958496
e,space,0.11708426475524902
t,h,0.05522966384887695
h,e,0.12241911888122559
e,o,0.1236107349395752
o,r,0.12434148788452148
r,y,0.10906386375427246
y,space,0.09442257881164551
o,f,0.10219764709472656
f,space,0.0989844799041748
n,o,0.09774017333984375
o,r,0.13527369499206543
r,m,0.12766814231872559
m,a,0.1064615249633789
a,t,0.059734344482421875
t,i,0.08362412452697754
i,v,0.1353926658630371
v,e,0.17252683639526367
e,space,0.10579609870910645
e,t,0.13641571998596191
t,h,0.09693670272827148
h,i,0.09242057800292969
i,c,0.09200477600097656
c,a,0.16854643821716309
a,l,0.08501052856445312
l,space,0.11372017860412598
t,h,0.10113310813903809
h,e,0.08843183517456055
e,o,0.12642288208007812
o,r,0.0889885425567627
r,y,0.1240530014038086
y,space,0.08782267570495605
i,s,0.11933636665344238
s,space,0.12370157241821289
t,o,0.21289896965026855
o,space,0.11910891532897949
b,e,0.17783641815185547
e,t,0.13620734214782715
t,t,0.16702580451965332
t,e,0.12280035018920898
e,r,0.09702205657958984
r,space,0.08656907081604004
u,n,0.22188591957092285
n,d,0.07918453216552734
d,e,0.17257928848266602
e,r,0.102935791015625
r,s,0.0963895320892334
s,t,0.1816701889038086
t,a,0.10851025581359863
a,n,0.11512136459350586
n,d,0.0606691837310791
d,space,0.14094948768615723
n,o,0.07974791526794434
o,r,0.10023331642150879
r,m,0.22190022468566895
m,o,0.173811674118042
a,l,0.11539387702941895
l,space,0.10006213188171387
j,u,0.19685721397399902
u,s,0.078277587890625
s,t,0.08765983581542969
t,i,0.11496663093566895
i,f,0.08610320091247559
f,i,0.1165459156036377
i,c,0.0651552677154541
c,a,0.18512940406799316
a,t,0.07846856117248535
t,i,0.03914904594421387
i,o,0.05952954292297363
o,n,0.08959317207336426
n,space,0.08524346351623535
a,n,0.07452774047851562
t,h,0.0726470947265625
h,i,0.0748443603515625
i,s,0.08160901069641113
s,space,0.15908432006835938
i,s,0.11667585372924805
s,space,0.08299708366394043
d,i,0.10357213020324707
i,s,0.09324383735656738
s,t,0.12259364128112793
t,i,0.09653615951538086
i,n,0.09824442863464355
n,c,0.10675215721130371
c,t,0.20630860328674316
t,space,0.12442159652709961
f,r,0.17470145225524902
r,o,0.052928924560546875
o,m,0.15325689315795898
m,space,0.10773253440856934
g,i,0.12023472785949707
i,v,0.09943532943725586
v,i,0.1106717586517334
i,n,0.05977296829223633
n,g,0.06322908401489258
g,space,0.11899280548095703
a,n,0.07466840744018555
n,space,0.17235493659973145
a,c,0.2778928279876709
c,c,0.16789841651916504
c,o,0.08299422264099121
o,u,0.0944972038269043
u,n,0.1715402603149414
n,t,0.08533573150634766
t,space,0.10741567611694336
o,f,0.09992551803588867
f,space,0.08553528785705566
t,h,0.1467723846435547
h,i,0.09374761581420898
i,e,0.07884669303894043
p,e,0.07537674903869629
e,r,0.09224319458007812
r,s,0.11430931091308594
s,o,0.05183148384094238
o,n,0.06774759292602539
s,m,0.16882061958312988
m,o,0.0359797477722168
o,k,0.1605210304260254
k,e,0.09915423393249512
e,space,0.17370271682739258
s,i,0.11937093734741211
i,g,0.11024284362792969
g,n,0.10062026977539062
n,a,0.13270831108093262
a,l,0.09580254554748535
l,s,0.12285041809082031
s,space,0.17550969123840332
i,s,0.07842183113098145
s,space,0.10687780380249023
f,u,0.1222374439239502
u,n,0.17448186874389648
n,d,0.09380149841308594
d,a,0.1444392204284668
a,m,0.08774566650390625
m,e,0.16742682456970215
e,n,0.06793999671936035
n,t,0.14376115798950195
t,a,0.11053133010864258
a,l,0.08823442459106445
l,l,0.140488862991333
l,space,0.1939074993133545
a,space,0.1115560531616211
t,a,0.13092589378356934
a,l,0.08091568946838379
l,e,0.11026334762573242
e,space,0.08656954765319824
o,f,0.07979869842529297
f,space,0.10021853446960449
t,h,0.07759594917297363
h,e,0.07403326034545898
e,space,0.15599679946899414
r,e,0.06788063049316406
e,l,0.20275402069091797
l,a,0.13544225692749023
a,t,0.06413602828979492
t,i,0.05684614181518555
i,o,0.020608186721801758
o,n,0.11701560020446777
n,s,0.10463643074035645
s,h,0.11457705497741699
h,i,0.06474542617797852
i,p,0.06296777725219727
p,space,0.09882068634033203
b,e,0.16888427734375
e,t,0.10016846656799316
t,w,0.07007241249084473
w,e,0.08895468711853027
e,e,0.16245818138122559
e,n,0.14740371704101562
n,space,0.06956672668457031
t,o,0.06938934326171875
o,l,0.16002368927001953
l,d,0.07428908348083496
d,space,0.13410258293151855
b,y,0.1538398265838623
y,space,0.08649277687072754
a,n,0.09819698333740234
n,space,0.08542323112487793
e,n,0.09210848808288574
n,t,0.08359885215759277
t,i,0.11681008338928223
i,r,0.07489323616027832
r,e,0.1000516414642334
e,l,0.09827876091003418
l,y,0.18660569190979004
y,space,0.07858419418334961
n,a,0.08220648765563965
a,t,0.06842446327209473
t,i,0.1080465316772461
i,v,0.1292095184326172
v,e,0.1469435691833496
e,space,0.10283160209655762
a,m,0.07717084884643555
m,e,0.0963132381439209
e,r,0.09856629371643066
r,i,0.08049297332763672
i,c,0.14440417289733887
c,a,0.19615435600280762
a,n,0.11068367958068848
n,space,0.07875704765319824
c,a,0.19886398315429688
a,s,0.07356667518615723
s,t,0.16130685806274414
t,space,0.13324451446533203
a,n,0.11615252494812012
n,d,0.11798906326293945
d,space,0.24222970008850098
c,r,0.23946261405944824
r,e,0.0738067626953125
e,w,0.15623807907104492
w,space,0.1981196403503418
ctrl,mouse_scroll,0.04279041290283203
i,n,0.0816500186920166
n,space,0.07893013954162598
s,o,0.08657217025756836
o,m,0.1107020378112793
m,e,0.0963749885559082
e,space,0.09966135025024414
w,a,0.14249396324157715
a,y,0.08040595054626465
y,s,0.12070584297180176
s,space,0.12390899658203125
a,r,0.052420854568481445
r,n,0.10487031936645508
n,o,0.10354471206665039
o,l,0.1541132926940918
l,d,0.09791851043701172
d,space,0.10927510261535645
j,o,0.08373785018920898
o,s,0.1316852569580078
s,e,0.07997274398803711
e,p,0.15108537673950195
p,h,0.07986927032470703
h,space,0.15267491340637207
i,s,0.09327149391174316
s,space,0.10335779190063477
f,a,0.1585075855255127
a,t,0.04940199851989746
t,h,0.13238310813903809
h,e,0.04299473762512207
e,r,0.09067630767822266
r,space,0.09661364555358887
f,i,0.07635378837585449
i,g,0.1586017608642578
g,u,0.09003472328186035
u,r,0.08599162101745605
r,e,0.08875131607055664
e,space,0.09194111824035645
t,o,0.08862161636352539
o,space,0.10441017150878906
h,i,0.0717008113861084
i,m,0.16770076751708984
m,space,0.11511492729187012
t,h,0.10355472564697266
h,o,0.0629417896270752
o,m,0.15993857383728027
m,a,0.14580631256103516
a,s,0.10291147232055664
s,space,0.18595004081726074
i,d,0.10961484909057617
d,o,0.1708838939666748
o,l,0.1693737506866455
l,i,0.14823317527770996
i,z,0.12348198890686035
z,e,0.16120696067810059
e,s,0.1434001922607422
s,space,0.13491010665893555
a,r,0.056134939193725586
r,n,0.1067657470703125
n,o,0.10015535354614258
o,l,0.17398691177368164
l,d,0.09759759902954102
d,space,0.08519101142883301
w,h,0.10100889205932617
h,o,0.08156657218933105
o,space,0.10647988319396973
b,r,0.22384309768676758
r,i,0.08349752426147461
i,n,0.07306790351867676
n,g,0.07994890213012695
g,s,0.14205288887023926
s,space,0.09203219413757324
j,o,0.09432196617126465
o,y,0.1979048252105713
y,s,0.11627411842346191
s,space,0.10501790046691895
i,n,0.05819344520568848
n,t,0.0953207015991211
t,o,0.11191821098327637
o,space,0.09939742088317871
t,h,0.061300039291381836
h,o,0.08208346366882324
o,m,0.14521002769470215
m,a,0.09456562995910645
a,s,0.05300498008728027
s,',0.18427753448486328
',s,0.15181422233581543
s,space,0.12067747116088867
l,i,0.09316635131835938
i,f,0.09009552001953125
f,e,0.12113785743713379
e,space,0.12004351615905762
a,r,0.14666199684143066
r,n,0.1049809455871582
n,o,0.1000969409942627
o,l,0.1727297306060791
l,d,0.08001017570495605
d,space,0.11663985252380371
f,i,0.08219599723815918
i,l,0.08205747604370117
l,l,0.15449070930480957
l,s,0.11792874336242676
s,space,0.16091108322143555
a,space,0.12761497497558594
v,o,0.09857368469238281
o,i,0.10608744621276855
i,d,0.027059078216552734
d,space,0.12625718116760254
i,n,0.09705805778503418
n,space,0.09594178199768066
t,h,0.062016963958740234
h,o,0.06553101539611816
o,m,0.14100027084350586
m,a,0.16413664817810059
a,s,0.07472062110900879
s,space,0.17573308944702148
l,i,0.1315925121307373
i,f,0.1143646240234375
f,e,0.14959025382995605
e,space,0.12683701515197754
t,h,0.08127784729003906
h,o,0.07694649696350098
o,m,0.12025570869445801
m,a,0.12144732475280762
a,s,0.09087133407592773
s,space,0.1209859848022461
w,a,0.1754157543182373
a,s,0.05205392837524414
s,space,0.09031128883361816
b,o,0.08339262008666992
o,r,0.1569812297821045
r,n,0.06613516807556152
n,space,0.09821534156799316
f,r,0.19167065620422363
r,o,0.06850099563598633
o,m,0.15091896057128906
m,space,0.06501197814941406
a,space,0.19155478477478027
p,i,0.07356691360473633
i,l,0.19650983810424805
l,l,0.1542212963104248
l,a,0.11703634262084961
a,r,0.030948162078857422
r,space,0.08336973190307617
o,f,0.10703754425048828
f,space,0.15357017517089844
a,s,0.0946340560913086
s,h,0.17810320854187012
h,space,0.08231425285339355
a,s,0.07823681831359863
d,i,0.12405991554260254
i,r,0.11794281005859375
r,e,0.0782172679901123
e,c,0.20488786697387695
c,t,0.19036865234375
t,o,0.14439845085144043
o,r,0.1103661060333252
r,space,0.12699484825134277
c,h,0.12340950965881348
h,i,0.26497602462768555
i,r,0.10120368003845215
r,s,0.16415667533874512
s,space,0.15174221992492676
c,h,0.11293435096740723
h,r,0.09506535530090332
r,i,0.13945794105529785
i,s,0.0983116626739502
s,space,0.10010385513305664
e,y,0.1664409637451172
y,r,0.07538652420043945
r,e,0.11871671676635742
e,space,0.12464642524719238
s,e,0.10512256622314453
e,a,0.13451910018920898
a,m,0.06865191459655762
m,l,0.12272787094116211
l,e,0.12528347969055176
e,s,0.13205194473266602
s,s,0.16965174674987793
s,l,0.12088346481323242
l,y,0.17441964149475098
y,space,0.09649825096130371
t,r,0.28748655319213867
r,a,0.20507550239562988
a,n,0.08325529098510742
n,s,0.10242366790771484
s,i,0.1722426414489746
i,t,0.15830492973327637
t,i,0.09664320945739746
i,o,0.0670161247253418
o,n,0.06621623039245605
n,s,0.10488677024841309
s,space,0.15816879272460938
b,e,0.18155574798583984
e,t,0.12564420700073242
t,w,0.0566554069519043
w,e,0.11377501487731934
e,e,0.16637468338012695
e,n,0.15295076370239258
n,space,0.10872340202331543
s,c,0.2707548141479492
c,e,0.23525357246398926
e,n,0.10412287712097168
n,e,0.07817602157592773
e,s,0.15629935264587402
s,space,0.15132594108581543
o,f,0.08900260925292969
f,space,0.11013031005859375
v,i,0.19537043571472168
i,c,0.1009528636932373
c,t,0.21204566955566406
t,o,0.09096455574035645
o,r,0.1630866527557373
r,',0.13854694366455078
',s,0.17090344429016113
s,space,0.17950224876403809
c,h,0.0966806411743164
h,i,0.06885743141174316
i,l,0.04670214653015137
l,d,0.07850265502929688
d,h,0.2239835262298584
h,o,0.06860494613647461
o,o,0.15020322799682617
o,d,0.1675875186920166
d,space,0.14672636985778809
i,n,0.0871577262878418
n,t,0.07640314102172852
t,e,0.1277453899383545
e,r,0.09135317802429199
r,a,0.13723325729370117
a,c,0.1803288459777832
c,t,0.2142810821533203
t,i,0.10676169395446777
i,o,0.05199623107910156
o,n,0.08304190635681152
n,s,0.056055545806884766
s,space,0.14164948463439941
w,i,0.05640554428100586
i,t,0.23168396949768066
t,h,0.10535264015197754
h,space,0.11033010482788086
h,i,0.04722881317138672
i,s,0.10317778587341309
s,space,0.09483766555786133
f,a,0.14633941650390625
a,t,0.08751821517944336
t,h,0.10202217102050781
h,e,0.07022547721862793
e,r,0.07004570960998535
r,space,0.09428882598876953
a,n,0.09437704086303711
n,d,0.07733869552612305
d,space,0.10087704658508301
s,e,0.07901716232299805
s,c,0.1622483730316162
c,e,0.18053150177001953
e,n,0.0790562629699707
n,e,0.10080242156982422
e,s,0.13894152641296387
s,space,0.18506312370300293
i,n,0.09360480308532715
n,space,0.06556129455566406
t,h,0.12282633781433105
h,e,0.0567319393157959
e,space,0.12694835662841797
p,r,0.04832053184509277
r,e,0.08194589614868164
e,s,0.15168118476867676
s,e,0.10226678848266602
e,n,0.17992496490478516
n,t,0.11857080459594727
t,space,0.16648221015930176
t,h,0.12203764915466309
h,i,0.12025952339172363
i,s,0.13719820976257324
s,space,0.11825966835021973
n,o,0.0881814956665039
o,n,0.19198918342590332
n,l,0.2202465534210205
l,i,0.09099841117858887
i,n,0.10769820213317871
n,e,0.10956954956054688
e,a,0.2662074565887451
a,r,0.09849119186401367
r,space,0.1415269374847412
s,t,0.13531112670898438
t,r,0.16167545318603516
r,u,0.12477517127990723
u,c,0.10750675201416016
c,t,0.19790267944335938
t,u,0.12911725044250488
u,r,0.046647071838378906
r,e,0.07073402404785156
e,space,0.15586352348327637
i,n,0.07554459571838379
n,d,0.05475783348083496
,l,0.39572954177856445
l,u,0.15145325660705566
u,r,0.08913993835449219
r,r,0.14508438110351562
