prev_finger,curr_finger,time_delay
RM,RT,0.10949850082397461
RP,RM,0.09059739112854004
RM,LM,0.10139155387878418
LM,LM,0.2701268196105957
LM,LM,0.26676344871520996
LM,RT,0.13912582397460938
RR,LI,0.12017536163330078
LI,RT,0.07335543632507324
LI,LI,0.17692279815673828
LI,RM,0.09035348892211914
RM,LI,0.13555312156677246
LI,RM,0.10549330711364746
RM,LP,0.13775229454040527
LP,RT,0.12773513793945312
LM,RM,0.12656021118164062
RM,LM,0.08314990997314453
LM,RT,0.1395254135131836
RI,RR,0.18583989143371582
RR,RI,0.12290143966674805
RI,RT,0.15035414695739746
RM,RI,0.08609604835510254
RI,RR,0.10886740684509277
RR,LR,0.09463667869567871
LR,RT,0.1253371238708496
LI,RI,0.08564138412475586
RI,LM,0.10552239418029785
LM,RT,0.09302258491516113
RR,RP,0.15404653549194336
RP,LM,0.07539081573486328
LM,RI,0.10411286354064941
RM,RI,0.07082152366638184
RI,LI,0.13280820846557617
LI,RT,0.10661697387695312
RR,RM,0.1216583251953125
RM,RI,0.07915425300598145
RI,LM,0.08749079704284668
LM,LR,0.18890905380249023
LR,RT,0.18739914894104004
LR,RI,0.161299467086792
RI,RM,0.06382060050964355
RM,LM,0.14283537864685059
LM,RI,0.17402267456054688
RI,RT,0.09301328659057617
RR,RR,0.21626710891723633
RR,RR,0.17257905006408691
RR,LR,0.11858534812927246
LR,LM,0.13569235801696777
LM,RR,0.13730263710021973
RR,RI,0.271024227142334
RI,RT,0.10716056823730469
LI,LI,0.18124818801879883
LI,LP,0.14638423919677734
LP,RI,0.07638883590698242
RI,LR,0.0951986312866211
LR,RR,0.14658570289611816
RR,LP,0.08144259452819824
LP,LI,0.07247686386108398
LI,LM,0.1042776107788086
LM,LR,0.12582159042358398
LR,RT,0.1658494472503662
LI,RR,0.12507390975952148
RR,RT,0.13020706176757812
RR,RT,0.33747339248657227
RR,LM,0.12050199508666992
LM,LI,0.18591880798339844
LI,RT,0.11618828773498535
RI,LR,0.06975936889648438
LR,RT,0.14388298988342285
LP,RR,0.056684255599975586
RR,RR,0.17905879020690918
RR,RT,0.09957218170166016
RR,LM,0.08321213722229004
LM,LP,0.2313389778137207
LP,LI,0.18153929710388184
LI,RI,0.18481683731079102
RI,RT,0.10235762596130371
LI,LI,0.21143269538879395
LI,RR,0.08273196220397949
RR,RI,0.12328314781188965
RI,RT,0.1129753589630127
LP,LM,0.24560093879699707
LM,RI,0.14941859245300293
RI,LM,0.10347557067871094
LM,LP,0.23129773139953613
LP,LR,0.06667089462280273
LR,RT,0.38369035720825195
LM,RP,0.19696640968322754
RP,RM,0.1020348072052002
RM,LM,0.13289380073547363
LM,RT,0.1479942798614502
RI,RR,0.19671940803527832
RR,RI,0.09363389015197754
RI,LI,0.10290908813476562
LI,RI,0.14508652687072754
RI,LM,0.073944091796875
LM,RI,0.254239559173584
RI,RT,0.08243370056152344
RM,RI,0.08590459823608398
RI,RT,0.09429621696472168
LI,RI,0.17469167709350586
RI,LM,0.1067500114440918
LM,RT,0.13550949096679688
LP,LM,0.26305246353149414
LM,RI,0.19904017448425293
RI,LM,0.09241819381713867
LM,RM,0.18224501609802246
RM,LM,0.09191226959228516
LM,RT,0.3306252956390381
LP,RI,0.08836007118225098
RI,LM,0.0942533016204834
LM,RT,0.11940288543701172
RM,RR,0.15531253814697266
RR,RR,0.1591336727142334
RR,RM,0.1387631893157959
RM,LP,0.1640939712524414
LP,LM,0.12193751335144043
LM,RT,0.205885648727417
LI,LI,0.21813249588012695
LI,RR,0.16119980812072754
RR,RI,0.2004866600036621
RI,RT,0.09149980545043945
RI,RR,0.07461261749267578
RR,RI,0.1815483570098877
RI,LM,0.14181947708129883
LM,LI,0.11258673667907715
LI,RT,0.1839137077331543
LP,RI,0.13207221031188965
RI,LM,0.08181595802307129
LM,RT,0.17505908012390137
LI,RI,0.12434220314025879
RI,LM,0.07080268859863281
LM,RT,0.1259012222290039
RR,RI,0.08843851089477539
RI,LM,0.09271430969238281
LM,RT,0.1537952423095703
LP,RI,0.10661792755126953
RI,LM,0.09720492362976074
LM,RT,0.11870098114013672
RR,RI,0.09717988967895508
RI,RR,0.23894166946411133
RR,RI,0.25087976455688477
RI,RT,0.13959646224975586
RI,RT,0.285473108291626
RI,RR,0.0851142406463623
RR,RI,0.1429154872894287
RI,RT,0.07457923889160156
LM,LM,0.17825698852539062
LM,LM,0.2079014778137207
LM,RM,0.11385011672973633
RM,LM,0.13437438011169434
LM,LM,0.21328115463256836
LM,RT,0.12601304054260254
LI,RR,0.10990571975708008
RR,RT,0.07203936576843262
RI,LM,0.07274556159973145
LM,RR,0.1488795280456543
RR,RP,0.17073822021484375
RP,RT,0.12912559509277344
LI,LI,0.1889948844909668
LI,RI,0.10773754119873047
RI,RI,0.18336963653564453
RI,LI,0.07740283012390137
LI,RR,0.12647342681884766
RR,LM,0.10422205924987793
LM,RT,0.09920406341552734
LI,RI,0.19000768661499023
RI,RT,0.1153409481048584
RI,RR,0.09334421157836914
RR,LI,0.1711280345916748
LI,RI,0.21081089973449707
RI,LP,0.15397000312805176
LP,RR,0.1704413890838623
RR,RM,0.08954334259033203
RM,LP,0.10189342498779297
LP,RM,0.163956880569458
RM,RI,0.08164000511169434
RI,LI,0.10783123970031738
LI,RT,0.12331342697143555
RI,RM,0.05662226676940918
RM,LR,0.10390353202819824
LR,RT,0.14564847946166992
LM,LP,0.26640987396240234
LP,LI,0.09392881393432617
LI,LP,0.15682506561279297
LP,LI,0.1360330581665039
LI,LP,0.16121864318847656
LP,LR,0.07780075073242188
LR,LM,0.17871546745300293
RP,RP,0.22158288955688477
RP,RP,0.24431109428405762
RP,RP,0.22017121315002441
RI,RI,0.21604061126708984
RI,LI,0.10669088363647461
LI,RR,0.3189425468444824
RR,LI,0.13688397407531738
LI,LI,0.23295331001281738
LI,RI,0.12116003036499023
RI,RI,0.19348907470703125
RI,LP,0.10494637489318848
LP,LI,0.08154654502868652
LI,LM,0.09477353096008301
LM,RR,0.10312199592590332
RR,RI,0.24138975143432617
RI,RT,0.10842514038085938
RI,LM,0.0884542465209961
LM,RT,0.17694711685180664
RI,LP,0.12520503997802734
LP,LR,0.046651601791381836
LR,RT,0.26697731018066406
LM,LP,0.1659069061279297
LP,LR,0.07702946662902832
LR,RI,0.15178775787353516
RI,LM,0.10885119438171387
LM,LM,0.185791015625
LM,RT,0.0862588882446289
RR,LI,0.09544610977172852
LI,LI,0.16617894172668457
LI,RT,0.10984921455383301
RI,LP,0.11862874031066895
LP,LI,0.0736856460571289
LI,LM,0.2410445213317871
LM,RR,0.13681268692016602
RR,RT,0.23822617530822754
RI,RR,0.08935904502868652
RR,LI,0.11316752433776855
LI,RT,0.1369624137878418
RP,RP,0.22307991981506348
RP,RT,0.17275238037109375
LM,RI,0.11751246452331543
RI,LP,0.21012091636657715
LP,LR,0.10337567329406738
LR,LM,0.18112397193908691
LM,RT,0.16338181495666504
LI,RI,0.06682085990905762
RI,LM,0.12337636947631836
LM,RI,0.14351224899291992
RI,LR,0.097869873046875
LR,LM,0.0913228988647461
LM,RR,0.13682222366333008
RR,LI,0.14946556091308594
LI,LM,0.17521214485168457
LM,LR,0.12085318565368652
LR,RT,0.1954495906829834
LM,RR,0.24783015251159668
RI,RR,0.2158493995666504
RR,RI,0.12026381492614746
RI,RR,0.10525345802307129
RR,LI,0.09377789497375488
LI,RT,0.12741446495056152
RM,RI,0.13172054290771484
RI,RR,0.11090803146362305
RR,LR,0.13548994064331055
LR,RT,0.1203775405883789
LI,RI,0.1318676471710205
RI,LP,0.08600091934204102
LP,LI,0.07830166816711426
LI,RT,0.1278362274169922
LP,RI,0.09002828598022461
RI,LM,0.11250519752502441
LM,RT,0.0832064151763916
RI,RR,0.1185760498046875
RI,RR,0.3029143810272217
RI,RI,0.20904827117919922
RI,LP,0.11524105072021484
LP,LI,0.09598612785339355
LI,RR,0.12659335136413574
RR,LM,0.09330391883850098
LM,RT,0.1591482162475586
LI,RR,0.17630648612976074
RR,RT,0.09712910652160645
LP,LR,0.09581804275512695
LR,LR,0.21498489379882812
LR,RM,0.11232662200927734
RM,LI,0.13251209259033203
LI,RI,0.09732747077941895
RI,RT,0.08699798583984375
LI,RI,0.1226499080657959
RI,RI,0.19298958778381348
RI,LM,0.05684685707092285
LM,LI,0.26517677307128906
LI,RM,0.056212425231933594
RM,RR,0.09719133377075195
RR,RI,0.02275228500366211
RI,LP,0.11409330368041992
LP,RR,0.14510154724121094
RR,RT,0.08000540733337402
LM,LM,0.18886566162109375
LM,RP,0.11648082733154297
RP,LM,0.10888218879699707
LM,RI,0.10427165031433105
RI,LM,0.11832189559936523
LM,LM,0.16543316841125488
LM,RI,0.07055974006652832
RI,LM,0.14770150184631348
LM,RM,0.1440749168395996
RM,LM,0.08779168128967285
LM,LR,0.12380266189575195
LR,RT,0.1805269718170166
RI,LP,0.10771369934082031
LP,RM,0.1108396053314209
RM,LM,0.08400225639343262
LM,RT,0.12496376037597656
LR,LM,0.05771660804748535
LM,RI,0.09682011604309082
RI,LR,0.10502481460571289
LR,LM,0.07733035087585449
LM,RT,0.2284865379333496
RM,RI,0.09069371223449707
RI,RT,0.10533642768859863
LI,RI,0.37183499336242676
RI,RM,0.153289794921875
RM,RT,0.14429450035095215
LI,RI,0.11975455284118652
RI,LR,0.12233519554138184
LR,RM,0.1301133632659912
RM,RI,0.06466841697692871
RI,LM,0.06467914581298828
LM,LR,0.18745064735412598
LR,LR,0.17783641815185547
LR,RT,0.150984525680542
RM,RI,0.0756995677947998
RI,LR,0.07476282119750977
LR,LI,0.13413715362548828
LI,LM,0.09040212631225586
LM,LP,0.1569528579711914
LP,LM,0.16383767127990723
LM,RT,0.1703357696533203
RI,RR,0.1716926097869873
RR,RI,0.09352588653564453
RI,RT,0.07570624351501465
LR,RM,0.08928179740905762
RM,RR,0.058595895767211914
RR,RR,0.20099234580993652
RR,RT,0.15012145042419434
LI,LM,0.07416486740112305
LM,LI,0.19784283638000488
LI,LM,0.20674705505371094
LM,LI,0.11990690231323242
LI,LR,0.16553616523742676
LR,LM,0.09476852416992188
LM,RT,0.1663074493408203
LM,RI,0.07955288887023926
RI,LI,0.13397502899169922
LI,RM,0.08552813529968262
RM,RI,0.06864118576049805
RI,LM,0.08635926246643066
LM,LM,0.1695725917816162
LM,LI,0.10611796379089355
LI,RT,0.2029879093170166
LI,LI,0.23833894729614258
LI,RR,0.0741574764251709
RR,RI,0.19257664680480957
RI,RT,0.08036661148071289
RI,RM,0.07886624336242676
RM,LR,0.10421490669250488
LR,RT,0.15418505668640137
LM,LP,0.16492152214050293
LP,LI,0.07447433471679688
LI,LP,0.14621925354003906
LP,RT,0.10424447059631348
RM,RI,0.09541678428649902
RI,LR,0.0570068359375
LR,LI,0.11388397216796875
LI,LP,0.13904619216918945
LP,RI,0.05830025672912598
RI,LM,0.13449311256408691
LM,LM,0.21262907981872559
LM,RT,0.1069943904876709
LM,LI,0.23260760307312012
LI,LM,0.10698270797729492
LM,LP,0.18027591705322266
LP,LI,0.09553718566894531
LI,RT,0.2750575542449951
LM,LI,0.21901202201843262
LI,LM,0.09185624122619629
LM,LP,0.14896464347839355
LP,LI,0.07523965835571289
LI,LM,0.07641148567199707
LM,RT,0.1482992172241211
LP,RT,0.17119264602661133
LI,LP,0.17189455032348633
LP,LI,0.12182903289794922
LI,RR,0.14423584938049316
RR,LM,0.11660456657409668
LM,RT,0.14032459259033203
RM,RI,0.08790922164916992
RI,RT,0.08808541297912598
LP,RT,0.14856624603271484
LM,LI,0.29306721687316895
LI,RI,0.17177677154541016
LR,RT,0.16256022453308105
LR,RT,0.2344973087310791
RI,RR,0.1626737117767334
RR,RI,0.08516788482666016
RI,LI,0.0927119255065918
LI,RT,0.17999482154846191
LM,RI,0.05780196189880371
RI,RR,0.07853031158447266
RR,RR,0.22216272354125977
RR,LR,0.14251065254211426
LR,RM,0.13532209396362305
RM,RI,0.08428072929382324
RI,LI,0.12450671195983887
LI,RT,0.15496468544006348
LP,RI,0.09281373023986816
RI,LM,0.11838293075561523
LM,RT,0.1371474266052246
RR,RR,0.21109390258789062
RR,LP,0.09101510047912598
LP,LM,0.15363240242004395
LM,RT,0.11348176002502441
LI,LI,0.2560272216796875
LI,RI,0.09787821769714355
RI,RI,0.2140650749206543
RI,LI,0.13352632522583008
LI,RR,0.14130282402038574
RR,LM,0.14773797988891602
LM,RT,0.13366961479187012
LM,LP,0.20692205429077148
LP,LI,0.08794212341308594
LI,LP,0.13574457168579102
LP,RT,0.16469144821166992
RM,RI,0.12590289115905762
RI,RT,0.09291887283325195
RR,LI,0.08802247047424316
LI,RT,0.11255908012390137
LP,RI,0.0901939868927002
RI,RI,0.28302907943725586
RI,RT,0.11885857582092285
RR,LI,0.13938522338867188
LI,RI,0.09328627586364746
RI,LM,0.08346056938171387
LM,LI,0.09679174423217773
LI,RT,0.0220489501953125
LI,LM,0.07086181640625
LM,RR,0.09250354766845703
RR,LP,0.13457822799682617
LP,LI,0.06680488586425781
LI,RM,0.09186959266662598
RM,RR,0.056937217712402344
RR,RI,0.08001923561096191
RI,LP,0.09578776359558105
LP,RR,0.14354896545410156
RR,RT,0.11236977577209473
LM,LP,0.3092765808105469
LP,LI,0.13121247291564941
LI,LP,0.1572561264038086
LP,LI,0.11725330352783203
LI,LP,0.20280098915100098
LP,LR,0.05565500259399414
LR,LM,0.12720060348510742
LM,RT,0.15270686149597168
RR,LI,0.07635140419006348
LI,RT,0.12465095520019531
RI,RR,0.1326751708984375
RR,RI,0.09196710586547852
RI,LI,0.02864813804626465
LI,RT,0.18433475494384766
LM,RI,0.07961678504943848
RI,RR,0.0683741569519043
RR,RR,0.15836572647094727
RR,LR,0.10486483573913574
LR,RM,0.14192843437194824
RM,RI,0.08990621566772461
RI,LI,0.06072521209716797
LI,RT,0.1713259220123291
LI,RM,0.1434180736541748
RM,RI,0.10591316223144531
RI,LM,0.04996848106384277
LM,RT,0.14222359657287598
LP,RR,0.11030340194702148
RR,RR,0.1660168170928955
RR,RT,0.11322569847106934
RI,RR,0.05560469627380371
RR,RI,0.2030777931213379
RI,RT,0.14693903923034668
LI,LI,0.1818528175354004
LI,RM,0.10211324691772461
RM,LI,0.11205267906188965
LI,RM,0.11295437812805176
RM,LP,0.10543560981750488
LP,RR,0.11032938957214355
RR,RT,0.11560416221618652
LI,RI,0.13682198524475098
RI,RI,0.19736671447753906
RI,LM,0.04983019828796387
LM,LI,0.20748019218444824
LI,RM,0.10708999633789062
RM,RR,0.08831024169921875
RR,RI,0.039437055587768555
RI,LP,0.047791481018066406
LP,RR,0.24534845352172852
RR,RT,0.09893608093261719
LM,LM,0.20118427276611328
LM,RP,0.13169646263122559
RP,LM,0.09799027442932129
LM,RI,0.12954926490783691
RI,LM,0.10074043273925781
LM,LM,0.1517806053161621
LM,RI,0.06565713882446289
RI,LM,0.1472153663635254
LM,RM,0.1274406909942627
RM,LM,0.07953262329101562
LM,LR,0.11895918846130371
LR,RT,0.18760251998901367
RM,RI,0.08571910858154297
RI,RT,0.09525084495544434
RI,RM,0.06561875343322754
RM,LR,0.1210484504699707
LR,RT,0.10611200332641602
LM,RI,0.14938092231750488
RI,LM,0.08477950096130371
LM,RI,0.13912558555603027
RI,LP,0.12505817413330078
LP,RT,0.1204671859741211
LP,RT,0.20849967002868652
LI,RI,0.05614304542541504
RI,RM,0.09719061851501465
RM,LR,0.1232459545135498
LR,RT,0.1345820426940918
RM,LR,0.09608888626098633
LR,RT,0.12836313247680664
RT,LR,0.23375201225280762
RT,LR,0.30643534660339355
LI,LM,0.10932016372680664
LM,LI,0.22717976570129395
LI,LM,0.16660690307617188
LM,LI,0.12349057197570801
LI,LR,0.11815953254699707
LR,LM,0.1172475814819336
LM,RT,0.1118614673614502
LM,RI,0.08251166343688965
RI,LI,0.10979270935058594
LI,RM,0.08600187301635742
RM,RI,0.06903409957885742
RI,LM,0.07456445693969727
LM,LM,0.16824913024902344
LM,LI,0.07714629173278809
LI,RM,0.0870656967163086
RM,RI,0.05683779716491699
RI,LI,0.07854628562927246
LI,RT,0.13706612586975098
LI,LP,0.1320791244506836
LP,LR,0.0765070915222168
LR,RM,0.2034447193145752
RM,RT,0.11317253112792969
LR,RR,0.12980866432189941
RR,RT,0.04581880569458008
LM,LR,0.1922898292541504
LR,RP,0.1424853801727295
RP,LM,0.10440850257873535
LM,LM,0.17821407318115234
LM,LI,0.1958625316619873
LI,RT,0.11657023429870605
LI,RR,0.10354304313659668
RR,RT,0.09077310562133789
RP,LI,0.05955338478088379
LI,RR,0.13370203971862793
RR,LM,0.14210867881774902
LM,LM,0.23235177993774414
LM,LM,0.17206764221191406
LM,LM,0.18619203567504883
LM,RT,0.1187136173248291
RM,RI,0.08676671981811523
RI,LP,0.12296199798583984
LP,RT,0.17040085792541504
LP,RT,0.15954232215881348
LI,LI,0.16678571701049805
LI,RM,0.14266753196716309
RM,LP,0.1358048915863037
LP,RR,0.09529805183410645
RR,RT,0.10203933715820312
LP,RI,0.0782172679901123
RI,LM,0.06595492362976074
LM,RT,0.12267041206359863
LM,LI,0.11114335060119629
LI,LI,0.19399571418762207
LI,RR,0.1611647605895996
RR,LI,0.08420920372009277
LI,RT,0.13546204566955566
LI,LM,0.07630705833435059
LM,LM,0.2101116180419922
LM,RR,0.11784625053405762
RR,RI,0.18052101135253906
RI,RI,0.1622180938720703
RI,LM,0.09849238395690918
LM,RI,0.13014841079711914
RI,LM,0.07541441917419434
LM,RT,0.1541731357574463
LI,RM,0.11913537979125977
RM,LI,0.08218598365783691
LI,LR,0.1391277313232422
LR,LI,0.13086438179016113
LI,RT,0.06826066970825195
LR,LM,0.1055300235748291
LM,LP,0.15288114547729492
LP,LI,0.10204553604125977
LI,LM,0.20588970184326172
LM,RI,0.10492968559265137
RI,RM,0.06899094581604004
RM,RI,0.16166949272155762
RI,LI,0.01403045654296875
LI,RT,0.25835132598876953
LI,RR,0.1493988037109375
RR,LI,0.08848357200622559
LI,RT,0.10367155075073242
LR,RM,0.10474944114685059
RM,RI,0.12934279441833496
RI,RP,0.024088144302368164
RP,RR,0.18366384506225586
RR,LM,0.07137608528137207
LM,RT,0.12941312789916992
LM,RP,0.21363377571105957
RP,LM,0.11948132514953613
LM,RI,0.10617518424987793
RI,LM,0.135392427444458
LM,LM,0.15259337425231934
LM,RI,0.07945871353149414
RI,LM,0.1326155662536621
LM,RM,0.10666775703430176
RM,LM,0.08347940444946289
LM,LR,0.13677740097045898
LR,RT,0.18471813201904297
LP,RI,0.11479640007019043
RI,LM,0.0825657844543457
LM,RT,0.10759377479553223
LI,RI,0.08588099479675293
RI,LM,0.10129070281982422
LM,RI,0.12012147903442383
RI,RT,0.06712889671325684
LR,LM,0.12348628044128418
LM,LP,0.16551804542541504
LP,LI,0.1035618782043457
LI,LM,0.21170926094055176
LM,RI,0.1322174072265625
RI,RM,0.06773138046264648
RM,RI,0.14364886283874512
RI,LI,0.05774402618408203
LI,RT,0.1701805591583252
LI,RR,0.14413142204284668
RR,LI,0.10762643814086914
LI,RT,0.11212635040283203
RI,RR,0.10280537605285645
RR,LI,0.04070639610290527
LI,LM,0.08028697967529297
LM,RT,0.10973691940307617
LM,RR,0.08072519302368164
RR,RI,0.035167694091796875
RI,RP,0.11977839469909668
RP,LM,0.18332672119140625
LM,RR,0.09473395347595215
RR,RI,0.0957643985748291
RI,RP,0.0693356990814209
RP,RR,0.15714764595031738
RR,LM,0.06638050079345703
LM,LR,0.22411465644836426
LR,RT,0.1417853832244873
LM,LM,0.17269158363342285
LM,RP,0.09619688987731934
RP,LM,0.10954427719116211
LM,RI,0.09554409980773926
RI,LM,0.1186983585357666
LM,RI,0.17428183555603027
RI,LM,0.03565073013305664
LM,LM,0.23169231414794922
LM,RM,0.14645123481750488
RM,LM,0.07236289978027344
LM,LR,0.18154048919677734
LR,RT,0.10641789436340332
LI,RR,0.1350247859954834
LI,RR,0.2021477222442627
LM,LP,0.1682446002960205
LP,LM,0.18624114990234375
LM,RI,0.06334233283996582
RI,RT,0.07435798645019531
LM,RI,0.16788482666015625
RI,LP,0.054236650466918945
LM,LP,0.14483118057250977
LP,RI,0.058264732360839844
RI,LM,0.10537123680114746
LM,RM,0.13820123672485352
RM,LM,0.0741112232208252
LM,LP,0.18267083168029785
LP,LI,0.10042190551757812
LI,LM,0.08841562271118164
LM,RT,0.14666152000427246
LI,RI,0.15970611572265625
RI,RI,0.20233893394470215
RI,LM,0.09763360023498535
LM,LI,0.19795560836791992
LI,RM,0.11943864822387695
RM,RR,0.07999372482299805
RR,RI,0.05703234672546387
RI,LP,0.14410710334777832
LP,RR,0.09522128105163574
RR,RT,0.07615184783935547
LM,LM,0.20231175422668457
LM,RP,0.1658036708831787
RP,LM,0.09206080436706543
LM,RI,0.12260198593139648
RI,LM,0.11066722869873047
LM,RI,0.14129066467285156
RI,LM,0.10323667526245117
LM,RI,0.2592144012451172
RI,RT,0.1250772476196289
RI,RR,0.1624906063079834
RR,RI,0.07964444160461426
RI,RT,0.09399247169494629
LM,RR,0.1065211296081543
RR,RI,0.018443822860717773
RI,LR,0.12424564361572266
LR,RM,0.10024261474609375
RM,LM,0.1213839054107666
LM,LM,0.19204378128051758
LM,LI,0.0755624771118164
LI,RT,0.12817597389221191
RI,RR,0.13806390762329102
RR,RI,0.10409045219421387
RI,RT,0.06287670135498047
LR,RM,0.10630559921264648
RM,RR,0.08737921714782715
RR,RR,0.15299415588378906
RR,RT,0.13552570343017578
RI,LM,0.0710902214050293
LM,LM,0.2289891242980957
LM,LM,0.19147443771362305
LM,RT,0.14251422882080078
LI,RR,0.08702301979064941
RR,RT,0.09203481674194336
LR,LI,0.11233663558959961
LI,RM,0.10325193405151367
RM,LI,0.10354042053222656
LI,LM,0.25867199897766113
LM,RT,0.15468096733093262
LP,RT,0.10064053535461426
LR,LI,0.1818218231201172
LI,LP,0.11454463005065918
LP,LI,0.0820009708404541
LI,LM,0.09325480461120605
LM,RI,0.09853911399841309
RI,LM,0.12236928939819336
LM,RI,0.09251642227172852
RI,LI,0.10515141487121582
LI,RT,0.09302353858947754
LI,RR,0.11005353927612305
RR,RT,0.06529998779296875
LI,LM,0.1911146640777588
LM,LI,0.09608221054077148
LI,RM,0.1488041877746582
RM,LI,0.10358357429504395
LI,RI,0.13962364196777344
RI,RT,0.09669995307922363
LR,RI,0.15652155876159668
RI,LM,0.27181315422058105
LM,LI,0.17508339881896973
LI,RI,0.0859382152557373
RI,LM,0.08813762664794922
LM,LI,0.08850979804992676
LI,RT,0.10026955604553223
RM,LI,0.10791659355163574
LI,RT,0.12103390693664551
LM,RR,0.12796974182128906
RR,LM,0.07666182518005371
LM,LR,0.13159942626953125
LR,RT,0.08842945098876953
RR,LI,0.09171485900878906
LI,RT,0.12795376777648926
LM,RR,0.12050223350524902
RR,LM,0.07414412498474121
LM,LR,0.13171052932739258
LR,RT,0.1716625690460205
RI,RR,0.06598520278930664
RR,LI,0.12366127967834473
LI,RT,0.31337499618530273
RI,RR,0.09468269348144531
RR,RR,0.22042560577392578
RR,LM,0.08606100082397461
LM,RT,0.14377212524414062
RI,RR,0.15894722938537598
RR,RI,0.09773492813110352
RI,LI,0.22664237022399902
LI,RT,0.12081694602966309
LP,RI,0.12047171592712402
RI,LR,0.09767699241638184
LR,LM,0.24506592750549316
LM,LR,0.0030121803283691406
LR,LI,0.15411138534545898
LI,RT,0.15987396240234375
LR,RI,0.12128829956054688
RI,RR,0.15346908569335938
RR,RI,0.1349790096282959
RI,RR,0.18040823936462402
RR,LM,0.09895038604736328
LM,RT,0.17673206329345703
LP,RR,0.10040283203125
RR,LR,0.19370698928833008
RR,LR,0.2699415683746338
RR,LR,0.18498563766479492
LI,LM,0.16924524307250977
LM,RT,0.11590170860290527
LR,RI,0.05986928939819336
RI,RR,0.11034369468688965
RR,LI,0.08524227142333984
LI,LI,0.23261761665344238
LI,RT,0.11123824119567871
LP,RT,0.07248735427856445
LI,RR,0.13216090202331543
RR,RR,0.14789819717407227
RR,LM,0.07131171226501465
LM,RT,0.14423608779907227
LI,RI,0.12901997566223145
RI,RR,0.15810918807983398
RR,LM,0.07552504539489746
LM,RT,0.11893200874328613
RR,LI,0.06308531761169434
LI,RT,0.17268800735473633
LI,RI,0.08749794960021973
RI,RI,0.18935298919677734
RI,RI,0.2146143913269043
RI,LI,0.10444784164428711
LI,RT,0.14557266235351562
RM,LR,0.13751888275146484
LR,RT,0.16634893417358398
RI,RR,0.10229945182800293
RR,RT,0.15370702743530273
RI,RR,0.09198164939880371
RR,LI,0.05048108100891113
LI,LM,0.07601165771484375
LM,RT,0.11825728416442871
LI,RI,0.10207414627075195
RI,LP,0.0738840103149414
LP,RI,0.10813426971435547
RI,RT,0.08006572723388672
LI,LM,0.14206433296203613
LM,RI,0.08390069007873535
RI,RT,0.11756420135498047
LI,LM,0.08090782165527344
LM,LR,0.15238523483276367
LR,RI,0.07279610633850098
RI,RR,0.17120742797851562
RR,LI,0.05083441734313965
LI,LR,0.11854314804077148
LR,RT,0.1548161506652832
RI,RR,0.19832181930541992
RR,RI,0.09846854209899902
RI,RT,0.08334970474243164
LR,RI,0.06778621673583984
RI,RR,0.13044977188110352
RR,RI,0.15927720069885254
RI,RR,0.19053411483764648
RR,LM,0.10617375373840332
LM,RT,0.18259596824645996
LI,LM,0.20362591743469238
LM,RT,0.0796356201171875
LP,LI,0.09476161003112793
LI,RR,0.14377498626708984
RR,LM,0.08034801483154297
LM,RT,0.14612793922424316
LI,RR,0.2092585563659668
RR,RT,0.10311174392700195
LM,LM,0.2109675407409668
LM,LI,0.1538393497467041
LI,LM,0.16482043266296387
LM,LI,0.07536625862121582
LI,RI,0.06064867973327637
RI,RM,0.16072821617126465
RM,RI,0.06685829162597656
RI,LM,0.19626498222351074
LM,RT,0.19635462760925293
LR,RI,0.15288639068603516
RI,LI,0.10700011253356934
LI,LM,0.1309196949005127
LR,RI,0.1338961124420166
RI,LM,0.13569235801696777
LM,LI,0.11277580261230469
LI,RI,0.1732795238494873
RI,LM,0.058508872985839844
LM,LI,0.09332966804504395
LI,RT,0.1153876781463623
LP,RT,0.15035653114318848
LM,LP,0.23456501960754395
LP,RI,0.1414651870727539
RI,LM,0.07472848892211914
LM,RM,0.20012521743774414
RM,LM,0.01609182357788086
LM,LP,0.17584586143493652
LP,LI,0.07865548133850098
LI,LM,0.10089230537414551
LM,RT,0.15219330787658691
LM,RR,0.1268613338470459
RR,LM,0.05977296829223633
LM,LR,0.13486051559448242
LR,RT,0.14855527877807617
RR,LI,0.12813496589660645
LI,RT,0.09373354911804199
RR,LM,0.0765080451965332
LM,LR,0.1400585174560547
LR,RT,0.19614291191101074
RI,RR,0.09891200065612793
RR,LI,0.07497501373291016
LI,RT,0.13390016555786133
LR,RM,0.12981963157653809
RM,RI,0.09357070922851562
RI,RT,0.0801401138305664
LI,LM,0.2706632614135742
LI,RI,0.16276979446411133
RI,RT,0.09197640419006348
LM,LR,0.18471074104309082
LR,LP,0.1914820671081543
LP,RI,0.05659008026123047
RI,RM,0.1473245620727539
RM,RI,0.11456012725830078
RI,RM,0.1325829029083252
RM,RI,0.09038043022155762
RI,LI,0.06415414810180664
LI,RT,0.1422586441040039
LI,RT,0.2829422950744629
LI,RT,0.19153285026550293
LM,RR,0.24697256088256836
RR,RT,0.13903570175170898
RI,RR,0.08489537239074707
RR,LI,0.12189531326293945
LI,RT,0.09127044677734375
RI,RM,0.06411004066467285
RM,LR,0.12090611457824707
LR,LR,0.1756751537322998
LR,RT,0.10266423225402832
LI,LM,0.07343935966491699
LM,RR,0.07379865646362305
RR,LM,0.12231040000915527
LM,LI,0.20586824417114258
LI,LP,0.1293928623199463
LP,RI,0.1165626049041748
